transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2724,63,1589,08-04-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,08-03-2009
2726,81,990,23-05-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,16-12-1998
2727,21,2992,05-11-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,04-02-2016
2730,9,877,04-05-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,04-08-2007
2731,40,3079,28-05-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,09-05-2011
2732,19,2155,31-01-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
2734,0,1432,27-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,16-03-2011
2735,95,524,16-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
2737,33,1745,27-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",07-06-2010
2738,75,490,14-06-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,22-05-2006
2740,51,2615,15-01-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",21-01-1991
2741,54,324,09-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,18-10-2015
2742,64,1331,22-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",24-08-2011
2745,3,310,28-09-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
2746,3,3242,03-09-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,17-12-1998
2749,31,2830,05-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,02-08-2015
2752,39,1345,10-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,07-06-2010
2754,33,1061,14-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",11-10-1992
2756,76,2031,20-02-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,10-10-2014
2757,35,1873,22-12-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,19-12-1995
2758,0,1810,24-12-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,16-01-2004
2759,3,1492,08-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,21-01-1991
2762,64,2759,11-09-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,22-10-2005
2763,63,621,04-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,26-05-1993
2764,17,2428,21-07-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,12-03-2013
2767,0,1307,19-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,10-11-1991
2768,85,1263,18-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,02-08-2015
2770,1,1545,21-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,14-11-2016
2775,86,409,15-06-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,26-07-1999
2776,21,1144,14-09-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,07-12-2005
2777,27,1403,29-03-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,23-06-1999
2778,52,3042,19-12-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,07-05-2011
2786,85,127,07-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,02-08-2015
2787,12,763,03-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,17-08-2004
2788,35,2355,07-02-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,20-07-1999
2789,63,3231,17-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,11-04-2015
2790,54,3228,31-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,12-04-2009
2791,10,1348,26-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,31-08-2002
2795,47,791,14-05-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",28-07-2014
2798,61,2181,28-05-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,05-11-2010
2799,74,1240,18-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,22-05-2006
2800,75,2683,09-11-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,10-07-1991
2801,81,3417,05-01-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,10-07-1991
2802,0,501,31-05-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,12-04-1993
2803,55,653,26-09-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,17-06-2015
2804,13,2340,02-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,05-05-2010
2807,97,1104,25-09-2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,29-03-2016
2808,12,3117,09-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,09-09-1994
2809,100,1522,21-12-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,06-05-1991
2810,69,3489,07-04-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
2813,76,1193,03-02-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",10-10-2002
2814,81,3011,04-06-2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,04-12-1999
2815,0,2697,28-08-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,10-05-2005
2816,1,2595,16-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,02-12-2012
2818,20,3414,03-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",15-07-1993
2820,34,696,18-09-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,12-07-1994
2822,24,1225,10-04-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,07-05-2011
2823,42,2792,18-03-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",16-02-2003
2825,93,3060,05-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,10-08-1994
2826,11,1005,02-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",05-05-2010
2832,80,1290,26-09-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,21-05-2015
2837,61,478,10-01-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,02-10-1992
2841,9,1360,02-07-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,03-03-2014
2843,90,1506,30-12-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,10-05-2005
2844,11,478,27-12-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
2846,0,2358,16-11-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,01-10-2006
2851,24,1178,12-10-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,07-05-2011
2856,31,1429,01-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,20-07-1999
2858,40,1637,11-07-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,21-07-2003
2860,1,3215,11-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,10-05-2005
2863,91,3129,11-05-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,10-09-2003
2870,38,2888,24-04-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,10-04-2012
2871,67,3334,27-02-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,20-08-2010
2873,41,781,20-02-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,10-05-1997
2876,3,2454,13-05-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,16-04-2011
2878,23,799,16-04-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,05-08-1991
2880,76,2415,06-09-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,10-10-2014
2884,1,699,05-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,15-09-2012
2885,60,802,02-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",24-08-2011
2886,19,3088,27-12-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
2890,58,3225,05-03-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,18-05-2012
2892,2,2055,22-04-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,05-11-2010
2895,39,2062,14-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,07-06-2010
2896,35,1771,26-05-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,04-12-1999
2898,79,2061,24-06-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,16-09-2013
2899,13,1944,06-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,11-12-2007
2901,59,2242,26-01-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,20-07-1993
2902,87,1597,14-05-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,25-08-1997
2903,84,629,08-03-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
2904,76,2061,21-01-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",10-10-2002
2906,21,2746,22-12-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,17-08-2004
2908,86,1722,22-02-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,07-08-2004
2909,38,1664,25-01-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,19-03-2008
2910,22,1122,17-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,15-07-1993
2912,18,2347,04-10-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,10-08-2015
2913,5,1396,06-04-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,29-08-2011
2914,10,3391,10-02-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,03-03-2014
2916,40,2465,24-08-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,19-03-2008
2917,90,2072,29-11-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,10-10-2002
2923,48,1606,10-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,10-04-2012
2924,58,2189,08-07-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,25-11-2001
2925,0,1480,16-11-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,02-10-1992
2926,22,1783,11-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,04-02-2016
2927,35,3198,20-09-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,16-03-2011
2929,65,1615,15-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,11-04-2015
2932,37,21,17-08-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,20-07-1999
2935,0,1910,06-09-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,17-06-2015
2936,88,1581,24-11-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,16-12-1998
2937,54,1665,23-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,12-04-2009
2938,63,3315,29-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,05-11-2010
2940,0,395,02-04-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,10-04-2012
2941,75,115,16-12-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,22-05-2006
2942,51,2717,04-07-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",10-04-2012
2946,9,3375,25-01-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",05-08-1991
2947,70,1136,16-07-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,06-05-1991
2949,3,93,26-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,20-07-1993
2951,30,986,16-10-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,11-10-1992
2952,80,1140,24-08-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,10-08-2015
2953,0,1410,31-10-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,29-03-2016
2955,97,3172,23-10-2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,29-03-2016
2959,23,180,19-12-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,02-10-1993
2960,95,864,08-09-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,16-12-1998
2962,77,348,15-01-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,10-07-1991
2963,66,74,16-10-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,20-08-2010
2965,17,2311,25-10-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,09-11-1996
2966,1,1372,22-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,14-11-2016
2967,0,308,18-05-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,07-08-2004
2968,70,509,02-10-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,25-07-2004
2969,45,424,08-02-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,28-09-2004
2970,70,2226,15-09-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,11-04-2015
2971,50,1125,02-07-2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,16-02-2003
2975,8,1699,10-10-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",04-08-2007
2977,4,1725,31-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,24-10-1995
2978,75,182,17-01-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,10-01-2011
2980,89,1461,29-11-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,05-01-2003
2981,75,2375,05-10-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,22-05-2006
2985,21,3232,29-01-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,04-02-2016
2986,17,2144,24-10-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,12-03-2013
2987,0,1136,13-01-2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,16-02-2003
2988,42,2656,04-04-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",28-07-2014
2990,43,2984,30-03-2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,16-02-2003
2994,41,2072,09-12-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,11-12-2007
2996,32,951,24-12-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
2999,38,725,28-09-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,09-08-2005
3001,16,683,19-03-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",12-03-2013
3003,87,200,15-02-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,10-05-2005
3004,69,502,06-03-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
3006,40,1113,12-03-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,02-02-2006
3007,45,2523,14-11-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,09-02-1997
3009,33,1627,18-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",11-10-1992
3010,33,1422,30-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",12-07-1994
3012,67,2645,12-03-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,02-10-1993
3014,0,3148,05-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,07-06-2010
3015,92,1690,22-08-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",09-06-2013
3017,75,2601,10-04-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,22-05-2006
3018,78,3198,23-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,29-03-2016
3022,88,1773,10-04-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,03-11-2000
3025,97,245,18-12-2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,29-03-2016
3030,73,3413,23-05-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,31-08-2002
3034,97,356,28-03-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,07-11-1991
3035,9,2498,16-07-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",05-08-1991
3037,38,2617,22-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
3039,89,697,19-12-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,20-04-1993
3040,92,551,31-05-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,21-01-1991
3041,6,3334,15-02-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,16-04-2011
3042,24,3102,05-04-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,18-05-2012
3043,40,787,08-08-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,11-12-2007
3044,65,707,16-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,06-12-2016
3049,5,2886,27-09-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,29-08-2011
3050,44,3146,04-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,02-02-2006
3051,71,280,29-09-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",09-09-2003
3052,17,59,10-04-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,20-04-1993
3054,63,2228,15-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,26-05-1993
3056,39,1660,01-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,07-06-2010
3058,26,2301,25-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,26-05-1993
3059,32,3337,27-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,07-06-2010
3062,15,2067,04-05-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,07-12-2005
3063,73,3012,10-02-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,10-01-2011
3068,12,1148,14-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,25-07-2004
3069,10,562,09-05-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,03-03-2014
3070,16,417,08-07-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",09-09-1994
3073,38,1280,16-06-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,09-08-2005
3074,99,2073,26-02-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",10-04-2012
3075,87,856,18-12-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,25-08-1997
3076,29,1001,18-11-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,22-11-2016
3081,36,3330,25-10-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,16-03-2011
3082,27,1092,16-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,23-06-1999
3084,53,2481,02-06-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,24-08-2011
3089,96,3339,28-10-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",10-10-2002
3090,2,1419,26-03-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,29-08-2011
3091,10,2854,08-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,16-02-2003
3093,77,1547,09-10-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,16-09-2013
3094,46,1863,24-01-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,20-07-1999
3096,0,3252,22-05-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,22-05-2006
3099,0,3313,18-05-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,09-07-2016
3100,97,2701,23-03-2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,10-08-1994
3101,83,201,21-03-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,25-08-1997
3102,10,3003,24-08-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,12-03-2013
3104,0,1833,20-12-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,29-03-2016
3106,62,2816,08-10-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,23-06-1993
3109,49,926,19-08-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-06-2012
3111,38,610,16-05-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,19-03-2008
3112,82,656,05-05-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,04-02-2016
3114,6,2899,28-05-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,10-11-1991
3117,0,2494,18-02-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,22-10-2005
3120,17,528,12-04-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,09-11-1996
3121,45,827,05-05-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,12-04-1993
3122,27,925,14-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,23-06-1999
3124,49,1647,27-02-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,24-08-2011
3127,15,339,10-04-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,12-03-2013
3129,95,2654,19-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
3130,30,3404,13-10-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,10-11-1991
3131,28,628,06-03-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",05-08-1991
3132,52,634,13-12-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,25-11-2001
3133,95,1481,24-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
3134,48,2975,14-07-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,28-07-2014
3137,56,1913,21-01-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,18-10-2015
3139,90,2661,27-02-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,07-06-2010
3141,10,47,26-07-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,03-03-2014
3142,10,1599,17-08-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,03-03-2014
3144,63,558,30-01-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,17-12-1998
3145,57,1754,29-07-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,24-08-2011
3147,39,3089,22-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,19-03-2008
